index,split,class,label,file,relative_path,image_sha256
1657,universe,Shot Hole Leaf,2,Spot Leaf_20241103_191959.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_191959.jpg.jpg,5f35d1abc7db92eb6218aaedc34d3fde6f555d0865fff1014475d852812195a8
1658,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192003.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192003.jpg.jpg,ed453db64a2701a464be17072cfe500443eb42291cf4e72404e7705f48611a50
1659,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192006.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192006.jpg.jpg,1369ab556f861cd0ae7a27b946230805bc94e034fd38ac56c62b10a93bee9a54
1660,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192016.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192016.jpg.jpg,02a9a6f45772cefc7e5dd87d1d8b76648c387040f385dac130d698329264ccc0
1661,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192019.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192019.jpg.jpg,375adaab62cd111bc714960974dd80423445938805a89ed1c37ea9d11d8d6bf9
1662,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192031.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192031.jpg.jpg,02f0fe85d0c7b2b6259e0eef33fd030529fae8e2758311ce9797798a6f062f3f
1663,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192044.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192044.jpg.jpg,905f49f9c7519680763c9f4369850234b7723357f648642c6186593beecd9e18
1664,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192056.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192056.jpg.jpg,ffbf3c37cdfb15ccde34b2b99934c223e169cd1522da6b31f9700bb8e399367c
1665,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192059.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192059.jpg.jpg,52866bb50993ab2e15aa2e67b45af20807637cdce5bc1243260a18f316f9b2f8
1666,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192102.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192102.jpg.jpg,81c55985b9fdb1d5a88edc2886eb3334101276b3db54343619f7e2273d034460
1667,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192113.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192113.jpg.jpg,12490d32ae2d294c33e8e409320114e82167e5d51b6ca3d02775818bb8eab240
1668,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192120.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192120.jpg.jpg,27d1c819ea30b0f386f7cec13f4e7f7202367a0a2ee27d0eeebf7a747a9640c3
1669,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192122.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192122.jpg.jpg,24e3f66c527ac90b474f83fb52ee51f1a6846061e73608617cf4746ccd05c57e
1670,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192129.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192129.jpg.jpg,4b45a7c52fe5700ba5dc3ef5d9994731c6ecf09ee6080377bb187bf86c18b055
1671,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192132.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192132.jpg.jpg,36ec23cc3bf514a5be59dc16f6bd95379df2676e7405b0ce7f2750e0dcea3964
1672,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192147.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192147.jpg.jpg,50a56e1f1b32745311b64e3e54963b99771e09149cfce22c607c58cc03436380
1673,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192150.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192150.jpg.jpg,77b50e8fadf8ab2ee88c958dedb8adb3e6b66e36a8dd365b5184f9ab9790981d
1674,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192154.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192154.jpg.jpg,ab5e50eb3570abaa02edd6d82ce9e8f3fbe8a4f2868915ecd7470d3f99d7b170
1675,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192200.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192200.jpg.jpg,b56b5937e233d6b89e1b9a35c60faa189c96ae76b42eeb8217ef5ee930254082
1676,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192203.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192203.jpg.jpg,4d58be95912f2c67b565d1155a8292463a5ff7e5510d869afa28297179835f9e
1677,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192206.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192206.jpg.jpg,6199f2a95cc85a895aeceb4526b1d7f560ffe83ce6e0e584579ea084b1cb7f38
1678,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192217.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192217.jpg.jpg,28381111ae046f075843ef9156b743a6ccc58f1d695fa1561107985ac314eccb
1679,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192225.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192225.jpg.jpg,dce5275cfc51ceaa4dd8c1ce6ff68a0698e4dfa2380ed5782b3f5ef947e39e14
1680,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192238.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192238.jpg.jpg,80062264f12d6fe7ec849700b817a3d5056cc1880d9c2f674ac4bf9888bcdcc4
1681,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192241.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192241.jpg.jpg,4d1ae8f350262f2dafc5c44792ace6abf8132fbbdff1db71069a74ad83a178d4
1682,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192244.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192244.jpg.jpg,07553154cc36184533c9171a09a83fc922a28d954ada9c1653f41a9571dd791b
1683,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192253.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192253.jpg.jpg,4a8c525161ec4c2335fa037ffa99f622eb9ce07826a490ad8195969a6a17997c
1684,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192256.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192256.jpg.jpg,d7d332d9806ce002dcc28e3010068dfd0bd8dc1800bbf3a4b6eb0a5f3f049154
1685,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192300.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192300.jpg.jpg,c97a94a84ebdee1fd5a28a9af219275097d1291af4f76aaa841715fc936dd6f3
1686,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192308.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192308.jpg.jpg,d25034680d32d80d7b55870f98a962ddb8e76382031da3c68fb7cf05aceee3ba
1687,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192311.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192311.jpg.jpg,e00ab01ec6a9f4f70c251dc40a13214af228b621002fa85a8d46de59d42145d0
1688,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192314.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192314.jpg.jpg,cb7d8d7652ff4e48d54d9699d2243454bde607477cb2576ec4895d2d02e3c353
1689,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192323.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192323.jpg.jpg,bbc0eab012c3c0409b8caacfe4f44fb3a897610d465298f9b498fad285af9f43
1690,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192334.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192334.jpg.jpg,4db12a64f9ed2382a9a6cb38912eb3eb2d0f2be850c8d20ff544744eb4e6eae6
1691,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192343.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192343.jpg.jpg,f6079cfe4f0581bf5dfd949991e30e2c8ad2698711919e86caca3c3328ea33ab
1692,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192347.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192347.jpg.jpg,adcc7ef53beaa32bf6cb51319aee213803a9671ef36dc9486a0111639d3bc9ff
1693,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192351.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192351.jpg.jpg,27916c6416245e6374cd6da449ae9a67a2047b022d01b0ac6df662ce730fee22
1694,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192401.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192401.jpg.jpg,42652197fd893d1d2d9b130eea09a36b8a22c34f81bff7613d913d26f6b6af46
1695,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192403.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192403.jpg.jpg,bed4a706774772beb0677caf1f4f27043b11b8cd685040138feac13e805b95b0
1696,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192414.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192414.jpg.jpg,dba1b9f106d8368ee1233fd745ba467ecd304fcfdb248ae269ae31b6213079dd
1697,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192426.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192426.jpg.jpg,813437a67fee96b91cadfeeb371ac4371caaad35cbbf815ef75f26fde928fd61
1698,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192429.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192429.jpg.jpg,474f9a5e06cab1592c34bd1924340d0596c0e90b0c90944c9224f121447c3e1b
1699,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192432.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192432.jpg.jpg,895f8975719f243e2c16abe446cf4155f330f683363ffed71dedafc8ddc54eae
1700,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192451.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192451.jpg.jpg,55f2463d78ac5f7651226695d9f9b82ba15edb2cb290ab631b038f15e4562ecf
1701,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192455.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192455.jpg.jpg,d12c42bddfeec00995d9baf1ac98ede55de2657bd2b8d91f31cc93d87b935132
1702,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192504.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192504.jpg.jpg,0c8622b3bc93a74cf4576015fff6b7e34da6962fbdd195cac76f27d634b2c82b
1703,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192507.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192507.jpg.jpg,09a7dec3f529ea25c5d7bca2a163a75079768ac7bb091ac2adccbe1addd5bb7e
1704,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192511.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192511.jpg.jpg,e5d9ef90036ae92bd1d2be71192c878fa6c7852b33509b4c6af70df2c77b5693
1705,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192523.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192523.jpg.jpg,b42f54cb3ef05911a2620917470cbe9c64cb2d6a2d9c12aae415d3c0d2f7725f
1706,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192527.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192527.jpg.jpg,83489675480dc222ad21d875c27e06de01ef7a0e3c6b084237dc3240b4227d1e
1707,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192531.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192531.jpg.jpg,335904832d26fc798f87648206d502daa6429a62dcbf3360d39dcb518e677db4
1708,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192539.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192539.jpg.jpg,dc76a895c1a00161ddd07412c8c876814e11c4bb5f9419c2802989ed251fdb83
1709,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192543.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192543.jpg.jpg,63519bed3e2d07026b3031140c88aaf6ac010c8480beca3bdbaf485ba6208721
1710,universe,Shot Hole Leaf,2,Spot Leaf_20241103_192546.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_192546.jpg.jpg,f83aa83b9ffd233d2a8d52aead8da3109350e4f763f4ae4009efd05e6b3cf58b
1711,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193715.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193715.jpg.jpg,655dce0292be3dc82af2ae2eada4acd77a731defacdf1ad82d7b7065d3156b7f
1712,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193721.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193721.jpg.jpg,1c841ebda1e8a560a04ea7ce197f117e5fb2ece229b10cac388adc4dbcabc3b5
1713,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193730.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193730.jpg.jpg,933257fd04a0d76e5052872a3651f99f5234a4c70e341f8037c1911f12ca4c78
1714,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193733.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193733.jpg.jpg,fd3a46f246a3834b2e320dfff8728f626b7c8c4403d3f30f8b02d1f5dc4664e3
1715,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193736.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193736.jpg.jpg,d4b96bce4922dba622226a428fee317e5a31bbaecd79770c55048472eac135c9
1716,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193740.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193740.jpg.jpg,93ff70bda81e9b7997cf073308ed99f0e504de437220efd65aaeee2ad1a52c33
1717,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193746.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193746.jpg.jpg,7960c7a0736ace6d252fb159b2dada5dca98c655734bf7c47735d14495f6cb55
1718,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193749.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193749.jpg.jpg,edebd372ae9eb7a49f5ca27569e90eece891d4ffcc57b2d5aa09245b122aa13d
1719,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193752.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193752.jpg.jpg,fd0cf700bc90176a4ecc61c6caf211818913f90a3957146ade8fd72c438e155e
1720,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193756.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193756.jpg.jpg,0a47cdb895ce11a8fb11dd33ba3f88f1a716b4a7ad1fda3da101ff1353e3db6d
1721,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193803.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193803.jpg.jpg,2e8235ae2768b9ebbcb00d60813354c5de350f5ad83a7520589e3fccdd6aea80
1722,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193806.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193806.jpg.jpg,5990f321098891b113e8430444f248cb562c37603fbab9b3d89e49a01888ee3e
1723,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193810.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193810.jpg.jpg,7b37777c920d6a71f75251b0998f7812ab040cb2f0fae8a0ce91edb906e13f82
1724,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193819.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193819.jpg.jpg,43a3a6896a1436662d39b40e8580bf5a753befe6f732d491205a8e8e2b9a8bcd
1725,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193822.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193822.jpg.jpg,1b6d7c2b823f0d2c6a36de5dabe054d06d452f43b1750b3529c1ad55e490e0d8
1726,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193832.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193832.jpg.jpg,7f8813e37115728039593a8a2ff5ff0be8f5d7038a5d048a459ce3606608f5aa
1727,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193838.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193838.jpg.jpg,a6ba2ca9d4cfea7992a734aff261c181b756d5e2b1dd4ea820bfa54768bf8088
1728,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193842.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193842.jpg.jpg,e57a40716cb617cf9cb567c58e1d7e98bd8e1b1561e4130ae126e6c38dbad278
1729,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193845.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193845.jpg.jpg,cbee0208bc4435744bdd9876f020fd6bfd756b46fc251ba80e214d19eab964ea
1730,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193855.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193855.jpg.jpg,2c45694df098ba95b4e221bb8d75d1a0ec01135725ff70ab08df5b030266de99
1731,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193858.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193858.jpg.jpg,a8f8521219c97ac32e0b66508e6f3fdf85eff76f5e4b46fbb49f20d800b42d6b
1732,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193902.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193902.jpg.jpg,246a50da8a05ef089959b9e01838bbc97cfe7c3ff10b23fd0ffe1b0e338d9a5e
1733,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193908.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193908.jpg.jpg,e05af584262ef4c71f047eeccc73a555f008bdb83e35acf99d35de81a57ac997
1734,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193912.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193912.jpg.jpg,644cc9c5a3e68cabcc8b3cbaf59d0411f0e95b909acde2310c3d2a67987f2114
1735,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193915.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193915.jpg.jpg,ee9693b6ef5279d56379eefed07cfd94405158051ab773c53f8d042a51550bf1
1736,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193933.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193933.jpg.jpg,18a107cd79913a2e7528ea2940f823b5db8764c9f1cd4f19eb994db8e78ef684
1737,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193936.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193936.jpg.jpg,9c8ab18f2cfb079e287760ad12328ebf9ed423162f7aff571797f86f0fc542eb
1738,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193942.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193942.jpg.jpg,833ea5c8a70739ad48517982cde4e6ea39329775207ecff5ab754ff924f1fd94
1739,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193952.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193952.jpg.jpg,1b7023be9696950d81e57a3d84665dd7cf9c0b0808a468296d6aa66a481e4957
1740,universe,Shot Hole Leaf,2,Spot Leaf_20241103_193958.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_193958.jpg.jpg,644f2109d7769ef92d9b239be3ce6755c74e623eec1cc04fca10b59b5842c4af
1741,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194003.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194003.jpg.jpg,d6d809ad786c3a6f6cc1bd568d6261c0792247aa76c4d3dd06d7b870fd40ac36
1742,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194015.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194015.jpg.jpg,7e9d871ed61970d819930ceb2ff51dbceea193970d76486f50c60ae8d2149b1b
1743,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194018.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194018.jpg.jpg,eefbb5ce36abab9b981bbcc67dfde1afad5b270a4b9977f2affdf0af81ddf83e
1744,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194022.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194022.jpg.jpg,37973e0257ee53b66c6e833c09fc8062429812125df7629397302d760caf3e34
1745,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194025.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194025.jpg.jpg,197527760bd7356bfdb44f6c00378df68f9db31db8163450ad4eafd53851ab81
1746,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194724.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194724.jpg.jpg,e7ee578ffd9b51d4fecc8f5ecb2a4c1ff8163f26ef300a55feaa8ec1392335a2
1747,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194727.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194727.jpg.jpg,38679c5d9d87c2703612282b652e3ce2c3edd34ae6a132d65788bda6892eb18d
1748,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194730.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194730.jpg.jpg,4f102455b11e1bfdbc0675ee31ea8968a2bf778c4337777e752d0bd78dd58ea6
1749,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194734.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194734.jpg.jpg,fb3abf397f8ce2bba6e01b13d4f3e9a53ab11d9083a958ec675a0ef34273a2d4
1750,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194740.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194740.jpg.jpg,99ec637bdf95b19033f99c0cb54f3cdb39945514484e91a76fbd9e49fabff139
1751,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194743.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194743.jpg.jpg,3446b39fef84fd4c8c42ca56cf122450ba91b1c8f0ef90cbfeed37bca58ce408
1752,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194750.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194750.jpg.jpg,c713128cc0c275c68b8b51c37de3a43ab6ead4b6d0e0c9190710b738958ccb64
1753,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194757.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194757.jpg.jpg,d06541fb98cc57a7884be2507f8d0be55f887e746b75cd8aeaba71291bf00ec4
1754,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194800.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194800.jpg.jpg,6313f7c09ee877a5842b52ca321c519753cdea708dc84b96b36768b566e91a1f
1755,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194803.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194803.jpg.jpg,a612f4d2e1895637eb4d3b2cdd0d70a4531b52094ca5cea39a57b30173d01ccd
1756,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194807.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194807.jpg.jpg,1cce16e367f6bce4cc565e8bae810902b457a20af056ff8f449d34c1f82cf884
1757,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194812.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194812.jpg.jpg,b5060c1d1c99a3d2cf69f5f9b7a6135a27eb04cc7673fb2d0805c84b25b39e9d
1758,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194816.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194816.jpg.jpg,7573eef97f5b9fdee3b050dfb4a1190ec31dedcf5f13a51f2d5cd19061fde054
1759,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194818.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194818.jpg.jpg,c69aeeac00a01a4eacf460922c54745c54d46c84d3438b802510fc463290e2cf
1760,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194822.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194822.jpg.jpg,4b09f6a9e02e9c1132f32895763b37080727ad24d55ab42c1dc653b410621c30
1761,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194829.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194829.jpg.jpg,8ce4c6f15fde51ca96542c225b1e18def1d5f9e8d2690f69a8c0f0a484d5915a
1762,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194835.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194835.jpg.jpg,d4cba57cbfa53549202178d79b530946591b2921934f428eafb37ceceda7ee77
1763,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194838.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194838.jpg.jpg,f62eca509032b097950e8eeb4b5b8ef3ac09eb69dfe7797e5f420731212e32e5
1764,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194844.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194844.jpg.jpg,9269d83dc3152ebfff56fda1c9e03b8692adaedc49d3f1362496d14971d26d90
1765,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194847.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194847.jpg.jpg,6fc1ab946932977417dc23fe790abb2dad733442c06a6247f804250696f72159
1766,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194850.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194850.jpg.jpg,4952398b902fc4e34b2d83ba54bb9bafc9dfb8797ca0474cb32aa6fbba877011
1767,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194854.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194854.jpg.jpg,d07d272681aa48a71edeea876f547879a5d6962d911d7e7b814a1507f6a0b5ea
1768,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194901.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194901.jpg.jpg,b29b7a5f32095efba81f7bcb5f639f5b35165234fc211a480cd44db27cec1a45
1769,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194904.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194904.jpg.jpg,a5f44fc043b7409f90996fdac2309e8795fe92cabc3724f9b070651887eccfe7
1770,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194911.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194911.jpg.jpg,c1ed337e32fcf6d3e4164bc5e1a506a9539be83eb52baba0032a4aa7c4d850a2
1771,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194921.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194921.jpg.jpg,3ea76de3db386926ce96be8cf663058a34a055df4d3b28089dfd2a174e3d9c63
1772,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194924.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194924.jpg.jpg,d07fcfd268b54f8748e7fdabf953e85c4b2af7c6659df9f6d0a49f2e8cfd2bac
1773,universe,Shot Hole Leaf,2,Spot Leaf_20241103_194928.jpg.jpg,Shot Hole Leaf/Spot Leaf_20241103_194928.jpg.jpg,9ccdf3e6d351a01d8330002dbccd03d87cf6a7f3d46363ea26e29b074251eaff
